objid,redshift,plate,mjd,fiberid,class
1237648721755570433,0.090175,270,51909,464,GALAXY
1237648722292441348,0.096088,270,51909,459,GALAXY
1237648721219092632,0.098474,270,51909,80,GALAXY
1237648721219158147,0.098682,270,51909,79,GALAXY
1237648721219092609,0.271199,270,51909,78,GALAXY
1237648721219158172,0.046331,270,51909,77,GALAXY
1237648721219158110,0.091698,270,51909,67,GALAXY
1237648720145416447,0.042645,270,51909,57,GALAXY
1237648720145350959,0.043848,270,51909,55,GALAXY
1237648721219289263,0.205056,270,51909,40,GALAXY
1237648721219223677,0.095544,270,51909,39,GALAXY
1237648721219289213,0.144047,270,51909,33,GALAXY
1237648720145350835,0.041111,270,51909,18,GALAXY
1237648720145416289,0.040873,270,51909,16,GALAXY
1237648720145350975,0.04335,270,51909,13,GALAXY
1237648720145416454,0.041406,270,51909,11,GALAXY
1237648720145416468,0.047146,270,51909,7,GALAXY
1237648720145481901,0.041617,270,51909,6,GALAXY
1237648720145481899,0.04389,270,51909,3,GALAXY
1237648720145416308,0.047158,270,51909,2,GALAXY
1237648720682025049,0.185287,270,51909,160,GALAXY
1237648721219027074,0.070318,270,51909,158,GALAXY
1237648721219092677,0.095744,270,51909,157,GALAXY
1237648721219027188,0.092731,270,51909,152,GALAXY
1237648721219027185,0.095064,270,51909,151,GALAXY
1237648721773723784,0.133435,293,51689,427,GALAXY
1237648705118601360,0.105262,293,51689,426,GALAXY
1237648722301288608,0.192897,281,51614,559,GALAXY
1237648722301288617,0.131637,281,51614,550,GALAXY
1237648721763958881,0.169602,280,51612,627,GALAXY
1237648722300829777,0.096688,280,51612,626,GALAXY
1237648722837635279,0.099814,280,51612,606,GALAXY
1237648722837635123,0.071707,280,51612,605,GALAXY
1237648721763827882,0.040205,280,51612,599,GALAXY
1237648722300698717,0.102718,280,51612,588,GALAXY
1237648722300764327,0.180441,280,51612,586,GALAXY
1237648722300764333,0.180377,280,51612,583,GALAXY
1237648722300764319,0.15529,280,51612,582,GALAXY
1237648722300764297,0.18061,280,51612,581,GALAXY
1237648721227022572,0.103461,280,51612,78,GALAXY
1237648721226956977,0.104306,280,51612,76,GALAXY
1237648721227022436,0.102538,280,51612,75,GALAXY
1237648721226956966,0.129693,280,51612,70,GALAXY
1237648720153215076,0.094792,280,51612,15,GALAXY
1237648720153215082,0.025453,280,51612,10,GALAXY
1237648720153280738,0.040936,280,51612,9,GALAXY
1237648705129349143,0.031603,307,51663,344,GALAXY
1237648722321342726,0.031269,307,51663,347,GALAXY
1237648705129283833,0.078584,307,51663,348,GALAXY
1237648705129349141,-7.838313e-05,307,51663,350,STAR
1237648720690086076,0.104241,280,51612,7,GALAXY
1237648720153149538,0.025585,280,51612,6,GALAXY
1237648721218175206,0.188919,269,51910,145,GALAXY
1237648720144433323,0.205714,269,51910,59,GALAXY
1237648722291065018,0.065192,268,51633,434,GALAXY
1237648722291064875,0.087371,268,51633,433,GALAXY
1237648722290999583,0.084994,268,51633,432,GALAXY
1237648722290999549,0.065386,268,51633,429,GALAXY
1237648722290999434,0.125585,268,51633,422,GALAXY
1237648722291065035,0.086334,268,51633,421,GALAXY
1237648722827870265,0.066556,268,51633,405,GALAXY
1237648722291065049,0.038531,268,51633,403,GALAXY
1237648721753866380,0.089351,267,51608,560,GALAXY
1237650796757909654,0.087687,267,51608,556,GALAXY
1237650796757909634,0.020762,267,51608,520,GALAXY
1237650796757844273,0.174945,267,51608,518,GALAXY
1237650796757844249,0.080352,267,51608,517,GALAXY
1237648722290671732,0.095018,267,51608,511,GALAXY
1237648722290671761,0.096658,267,51608,507,GALAXY
1237648721217192209,0.084436,267,51608,73,GALAXY
1237648721217192161,0.083821,267,51608,71,GALAXY
1237648720680321231,0.093589,267,51608,69,GALAXY
1237648720680321224,0.084217,267,51608,68,GALAXY
1237648721217192199,0.06384,267,51608,66,GALAXY
1237648720680321254,0.088515,267,51608,61,GALAXY
1237650795147296855,0.089409,267,51608,60,GALAXY
1237650795147296771,0.087061,267,51608,55,GALAXY
1237648721217257621,0.13917,267,51608,34,GALAXY
1237648721217257601,0.166888,267,51608,31,GALAXY
1237648720680386797,0.08809,267,51608,29,GALAXY
1237648720680321130,0.086695,267,51608,27,GALAXY
1237648720143253733,0.093429,267,51608,3,GALAXY
1237648722302337284,0.07378,283,51959,370,GALAXY
1237648721765335210,0.115992,282,51658,640,GALAXY
1237648721765400746,0.026872,282,51658,625,GALAXY
1237648722302140572,0.106147,282,51658,619,GALAXY
1237648722302140586,0.105113,282,51658,615,GALAXY
1237648721228202069,0.125255,282,51658,551,GALAXY
1237648722301943998,0.072745,282,51658,538,GALAXY
1237648721228267662,0.075523,282,51658,160,GALAXY
1237648720691331250,0.118739,282,51658,158,GALAXY
1237648721218633899,0.095463,270,51909,434,GALAXY
1237648721755504806,0.128961,270,51909,430,GALAXY
1237648721218568482,0.095959,270,51909,426,GALAXY
1237648721755504792,0.032836,270,51909,423,GALAXY
1237648722292310276,0.097363,270,51909,415,GALAXY
1237648722292375755,0.123939,270,51909,414,GALAXY
1237648722292375771,0.125077,270,51909,411,GALAXY
1237648721755373912,0.031413,269,51910,640,GALAXY
1237648721755373902,0.093599,269,51910,632,GALAXY
1237648722292179184,0.094942,269,51910,628,GALAXY
1237648722292179246,0.068987,269,51910,620,GALAXY
1237648722292179127,0.094931,269,51910,609,GALAXY
1237648722292113537,0.046047,269,51910,606,GALAXY
1237648722291523791,0.086654,269,51910,377,GALAXY
1237648722291523780,0.094398,269,51910,375,GALAXY
1237648721754718358,0.033677,269,51910,358,GALAXY
1237648721754783856,0.093738,269,51910,357,GALAXY
1237648721754718448,0.043745,269,51910,354,GALAXY
1237648721754783842,0.179049,269,51910,352,GALAXY
1237648722291655017,0.045528,269,51910,348,GALAXY
1237648721754718340,0.0327,269,51910,343,GALAXY
1237648721218306165,0.188726,269,51910,142,GALAXY
1237648721218306161,0.188824,269,51910,141,GALAXY
1237648720144105602,0.047252,269,51910,138,GALAXY
1237648720144171054,0.04145,269,51910,136,GALAXY
1237648720144105701,0.094104,269,51910,135,GALAXY
1237648720681500838,0.087486,269,51910,115,GALAXY
1237648720681500842,0.044648,269,51910,103,GALAXY
1237648721218371781,0.189045,269,51910,78,GALAXY
1237648720681566449,0.088155,269,51910,76,GALAXY
1237648720681566441,0.095243,269,51910,70,GALAXY
1237648720681500888,0.088258,269,51910,69,GALAXY
1237648720681566431,0.094945,269,51910,64,GALAXY
1237648721218502873,0.163062,269,51910,39,GALAXY
1237648721218437304,0.067659,269,51910,32,GALAXY
1237648721218437327,0.095109,269,51910,28,GALAXY
1237648720681566484,0.088435,269,51910,27,GALAXY
1237648721218437217,0.046119,269,51910,26,GALAXY
1237648720681566475,0.221197,269,51910,24,GALAXY
1237648720144564346,0.045832,269,51910,18,GALAXY
1237648720144564429,0.209079,269,51910,17,GALAXY
1237648720144498828,0.208705,269,51910,16,GALAXY
1237648720144498823,0.043595,269,51910,2,GALAXY
1237648721754718378,0.032409,268,51633,629,GALAXY
1237648721754652831,0.097949,268,51633,627,GALAXY
1237648721217781869,0.032831,268,51633,38,GALAXY
1237648721217782018,0.065056,268,51633,34,GALAXY
1237648721217782054,0.032908,268,51633,33,GALAXY
1237648705658945656,0.083455,297,51959,522,GALAXY
1237648705658880091,0.109388,297,51959,531,GALAXY
1237648705658880144,0.083073,297,51959,533,GALAXY
1237648705658945659,0.082595,297,51959,535,GALAXY
1237648705658880113,0.047342,297,51959,538,GALAXY
1237648705122140396,0.110924,297,51959,549,GALAXY
1237648704058229109,0.087483,309,51994,66,GALAXY
1237648721250222096,0.235608,309,51994,68,GALAXY
1237650369406632151,0.077374,329,52056,256,GALAXY
1237650760241512675,0.047933,329,52056,257,GALAXY
1237650760778449058,0.157175,329,52056,258,GALAXY
1237648704048332959,0.046049,297,51959,160,GALAXY
1237648703511462083,0.141425,297,51959,148,GALAXY
1237648704048333135,0.18102,297,51959,147,GALAXY
1237648704048333124,0.142382,297,51959,146,GALAXY
1237648702974460059,0.14103,297,51959,140,GALAXY
1237648703511330928,0.043054,297,51959,138,GALAXY
1237648720166453363,0.079195,297,51959,132,GALAXY
1237648702974460079,0.055118,297,51959,130,GALAXY
1237648720166453359,0.086109,297,51959,124,GALAXY
1237648721766121730,0.122824,283,51959,505,GALAXY
1237648721229119612,0.156306,283,51959,499,GALAXY
1237648721229250732,0.105617,283,51959,155,GALAXY
1237648721757929654,0.096558,273,51957,480,GALAXY
1237648721757929634,0.065448,273,51957,468,GALAXY
1237648721757929562,0.028369,273,51957,464,GALAXY
1237648721757929638,0.064742,273,51957,463,GALAXY
1237648722294735005,0.098991,273,51957,458,GALAXY
1237648722294734992,0.185176,273,51957,457,GALAXY
1237648722294734997,0.099423,273,51957,454,GALAXY
1237648721757864130,0.117737,273,51957,437,GALAXY
1237648721757864147,0.144044,273,51957,430,GALAXY
1237648721757864179,0.097119,273,51957,423,GALAXY
1237648722831474834,0.08839,273,51957,417,GALAXY
1237648722294603978,0.099634,273,51957,415,GALAXY
1237648722294669392,0.028893,273,51957,413,GALAXY
1237648722831474843,0.088985,273,51957,407,GALAXY
1237648722831474819,0.186342,273,51957,405,GALAXY
1237648722831540344,0.050755,273,51957,402,GALAXY
1237648722294603958,0.096263,273,51957,376,GALAXY
1237648722294538414,0.114823,273,51957,370,GALAXY
1237648722831409261,0.148653,273,51957,367,GALAXY
1237648722831409299,0.097287,273,51957,364,GALAXY
1237648722831343718,0.180816,273,51957,328,GALAXY
1237648722831343722,0.022316,273,51957,322,GALAXY
1237648720684056712,0.107443,273,51957,236,GALAXY
1237648720684056833,0.19584,273,51957,235,GALAXY
1237648720684122223,0.055904,273,51957,233,GALAXY
1237648720684056722,0.085411,273,51957,232,GALAXY
1237648721220927511,0.093532,273,51957,230,GALAXY
1237648721220993172,0.0935,273,51957,227,GALAXY
1237648721220993194,0.094413,273,51957,226,GALAXY
1237648721220927605,0.073964,273,51957,224,GALAXY
1237648721220927615,0.182865,273,51957,223,GALAXY
1237648720147185887,0.11521,273,51957,215,GALAXY
1237648720147251446,0.221952,273,51957,210,GALAXY
1237648720147185980,0.087946,273,51957,207,GALAXY
1237648704583106719,0.075821,295,51985,304,GALAXY
1237648703509430379,0.081823,295,51985,308,GALAXY
1237648705656848570,0.018376,295,51985,347,GALAXY
1237648705119977658,0.07292,295,51985,353,GALAXY
1237648721764942042,0.132923,282,51658,514,GALAXY
1237648721764942034,0.098848,282,51658,508,GALAXY
1237648721764942031,0.13311,282,51658,502,GALAXY
1237648722301812877,0.074737,282,51658,498,GALAXY
1237648721228005435,0.224059,282,51658,495,GALAXY
1237648721228005555,0.029292,282,51658,491,GALAXY
1237648720691331428,0.019518,282,51658,159,GALAXY
1237648720691265646,0.022222,282,51658,155,GALAXY
1237648720154263674,0.076873,282,51658,139,GALAXY
1237648720154263660,0.1415,282,51658,135,GALAXY
1237648720154263592,0.133412,282,51658,132,GALAXY
1237648720154263702,0.133248,282,51658,131,GALAXY
1237648720154263668,0.133297,282,51658,125,GALAXY
1237648721754980473,0.178479,269,51910,465,GALAXY
1237648720681369819,0.095595,269,51910,144,GALAXY
1237648720144302260,0.08477,269,51910,100,GALAXY
1237648720144367860,0.065635,269,51910,95,GALAXY
1237648720144433351,0.180668,269,51910,58,GALAXY
1237648721754259703,0.082527,268,51633,477,GALAXY
1237648722291065154,0.046607,268,51633,466,GALAXY
1237648722291130535,0.09232,268,51633,465,GALAXY
1237648722828001444,0.081122,268,51633,458,GALAXY
1237648722828001424,0.125028,268,51633,457,GALAXY
1237648722291130417,0.125903,268,51633,455,GALAXY
1237648722291130599,0.064226,268,51633,451,GALAXY
1237648721217716445,0.088472,268,51633,103,GALAXY
1237648721217716415,0.089661,268,51633,102,GALAXY
1237648720680583341,0.081498,268,51633,93,GALAXY
1237648720143712324,0.061399,268,51633,91,GALAXY
1237648720143712465,0.060536,268,51633,82,GALAXY
1237648720680845525,0.094538,268,51633,14,GALAXY
1237648720680779923,0.087049,268,51633,12,GALAXY
1237648722838421672,0.123583,282,51658,374,GALAXY
1237648722301485276,0.11858,282,51658,373,GALAXY
1237648722838421778,0.094286,282,51658,366,GALAXY
1237648720143974543,0.138629,269,51910,296,GALAXY
1237648721218044172,0.173762,269,51910,196,GALAXY
1237648720681304250,0.192481,269,51910,179,GALAXY
1237648721218109642,0.021477,269,51910,177,GALAXY
1237648721218174993,0.213332,269,51910,176,GALAXY
1237648721218109656,0.066863,269,51910,175,GALAXY
1237648720681238609,0.069334,269,51910,174,GALAXY
1237648721217716259,0.105476,268,51633,119,GALAXY
1237648721217716426,0.092393,268,51633,114,GALAXY
1237648720709812409,0.165427,305,51613,180,GALAXY
1237648703517753558,0.17577,305,51613,177,GALAXY
1237648721246683402,0.102139,305,51613,176,GALAXY
1237648720709746861,0.191181,305,51613,174,GALAXY
1237648721246683378,0.128986,305,51613,172,GALAXY
1237648720709746848,0.031029,305,51613,170,GALAXY
1237648721246683363,0.054684,305,51613,168,GALAXY
1237648722301485137,0.068018,281,51614,603,GALAXY
1237648703517688065,0.136586,305,51613,207,GALAXY
1237648702966530273,0.083177,287,52023,81,GALAXY
1237648702966530219,0.100085,287,52023,126,GALAXY
1237648702966530271,0.099679,287,52023,128,GALAXY
1237648702966464577,0.178291,287,52023,130,GALAXY
1237648702966530213,0.081936,287,52023,140,GALAXY
1237648704040271942,0.126142,287,52023,141,GALAXY
1237648720695394386,0.200196,287,52023,147,GALAXY
1237648704040272025,0.157714,287,52023,155,GALAXY
1237648720695328951,0.200656,287,52023,161,GALAXY
1237648704040140943,0.184995,287,52023,162,GALAXY
1237648704040271992,0.118706,287,52023,164,GALAXY
1237648721232199791,0.124904,287,52023,177,GALAXY
1237648720695394573,0.081985,287,52023,178,GALAXY
1237648704040206557,0.124606,287,52023,180,GALAXY
1237648720695328947,0.115781,287,52023,181,GALAXY
1237648720695263257,0.071926,287,52023,184,GALAXY
1237648704040075381,0.035283,287,52023,193,GALAXY
1237648720695328925,0.116322,287,52023,194,GALAXY
1237648704040075423,0.125463,287,52023,196,GALAXY
1237648704040075395,0.117035,287,52023,200,GALAXY
1237648702966333455,0.128976,287,52023,201,GALAXY
1237648702966333581,0.114379,287,52023,205,GALAXY
1237648720158326903,0.127823,287,52023,208,GALAXY
1237648703503270003,0.078612,287,52023,217,GALAXY
1237648720158392608,0.127081,287,52023,219,GALAXY
1237648703503204410,0.072215,287,52023,226,GALAXY
1237648703503204471,0.095387,287,52023,231,GALAXY
1237648720695263367,0.188357,287,52023,233,GALAXY
1237648703503138981,0.221979,287,52023,235,GALAXY
1237648704040009856,0.035378,287,52023,237,GALAXY
1237648720158130354,0.21112,287,52023,241,GALAXY
1237648720158130380,0.121988,287,52023,244,GALAXY
1237648721768743044,0.03665,286,51999,638,GALAXY
1237648721768677558,0.127443,286,51999,633,GALAXY
1237648721768743120,0.098584,286,51999,632,GALAXY
1237648722305613999,0.019982,286,51999,629,GALAXY
1237648721768808556,0.078805,286,51999,627,GALAXY
1237648720694935635,0.078985,286,51999,80,GALAXY
1237648720695001199,0.082155,286,51999,73,GALAXY
1237648720694870282,0.184933,286,51999,64,GALAXY
1237648720694935904,0.181549,286,51999,62,GALAXY
1237648721231937623,0.050313,286,51999,37,GALAXY
1237648721231872184,0.050388,286,51999,34,GALAXY
1237648720157999334,0.13012,286,51999,16,GALAXY
1237648720694870245,0.062127,286,51999,8,GALAXY
1237648720157999326,0.128762,286,51999,7,GALAXY
1237648720158064653,0.059859,286,51999,2,GALAXY
1237648721759830317,0.039765,276,51909,393,GALAXY
1237648721759830283,0.04038,276,51909,382,GALAXY
1237648721759830130,0.160473,275,51910,585,GALAXY
1237648722833440893,0.15075,275,51910,572,GALAXY
1237648722833506478,0.247494,275,51910,562,GALAXY
1237648722296635574,0.083564,275,51910,560,GALAXY
1237648722296569924,0.016197,275,51910,556,GALAXY
1237648721759764679,0.094032,275,51910,554,GALAXY
1237648722296635614,0.105077,275,51910,541,GALAXY
1237648722833440857,0.089867,275,51910,537,GALAXY
1237648703503728906,0.118841,287,52023,3,GALAXY
1237648703503663317,0.070805,287,52023,8,GALAXY
1237648703503728835,0.068396,287,52023,9,GALAXY
1237648703503663285,0.071921,287,52023,17,GALAXY
1237648703503794279,0.070386,287,52023,19,GALAXY
1237648720158851236,0.070488,287,52023,20,GALAXY
1237648704040665265,0.124168,287,52023,28,GALAXY
1237648721232723989,0.11824,287,52023,37,GALAXY
1237648704040665167,0.033931,287,52023,39,GALAXY
1237648702966726812,0.079542,287,52023,46,GALAXY
1237648702966726767,0.177625,287,52023,54,GALAXY
1237648720158654661,0.074952,287,52023,55,GALAXY
1237648720695722137,0.070704,287,52023,64,GALAXY
1237648721232592953,0.071544,287,52023,67,GALAXY
1237648704040599645,0.071231,287,52023,73,GALAXY
1237648720695591085,0.07578,287,52023,102,GALAXY
1237648704040468662,0.076071,287,52023,107,GALAXY
1237648720695525564,0.020852,287,52023,108,GALAXY
1237648704040468525,0.185222,287,52023,112,GALAXY
1237648720695591093,0.11914,287,52023,117,GALAXY
1237648705114144891,0.076073,287,52023,545,GALAXY
1237648721769332962,0.132592,287,52023,552,GALAXY
1237648705114210438,0.073559,287,52023,555,GALAXY
1237648704577273992,0.100242,287,52023,559,GALAXY
1237648721232462006,0.124634,287,52023,560,GALAXY
1237648705651015839,0.047953,287,52023,572,GALAXY
1237648721232593037,0.04027,287,52023,592,GALAXY
1237648721232592946,0.071792,287,52023,595,GALAXY
1237648722843074739,0.050069,287,52023,601,GALAXY
1237648705651081340,0.048029,287,52023,608,GALAXY
1237648722306400412,0.082284,287,52023,610,GALAXY
1237648705114276002,0.078106,287,52023,611,GALAXY
1237648722835144830,0.143115,277,51908,539,GALAXY
1237648722835144810,0.120306,277,51908,536,GALAXY
1237648722835144797,0.111136,277,51908,534,GALAXY
1237648721761403007,0.184703,277,51908,518,GALAXY
1237648722298273894,0.095415,277,51908,507,GALAXY
1237648722298273913,0.096059,277,51908,502,GALAXY
1237648721761403028,0.184652,277,51908,501,GALAXY
1237648675034759317,0.123009,277,51908,498,GALAXY
1237648675034759346,0.095205,277,51908,497,GALAXY
1237648675034759339,0.107443,277,51908,493,GALAXY
1237648675034759304,0.096302,277,51908,492,GALAXY
1237648720150724863,0.033483,277,51908,50,GALAXY
1237648720150724846,0.048398,277,51908,46,GALAXY
1237648720150790334,0.073973,277,51908,44,GALAXY
1237648720150724924,0.260691,277,51908,41,GALAXY
1237648721760878739,0.042284,276,51909,640,GALAXY
1237648721760813328,0.077042,276,51909,637,GALAXY
1237648721760878763,0.149622,276,51909,624,GALAXY
1237648722297684160,0.095916,276,51909,623,GALAXY
1237648721760813192,0.025948,276,51909,622,GALAXY
1237648722297618666,0.103583,276,51909,614,GALAXY
1237648722297618511,0.0391,276,51909,612,GALAXY
1237648722297618670,0.085057,276,51909,611,GALAXY
1237648722297749631,0.102333,276,51909,610,GALAXY
1237648722297749657,0.101873,276,51909,608,GALAXY
1237648720157933742,0.05102,287,52023,298,GALAXY
1237648720694739010,0.082269,287,52023,301,GALAXY
1237648721231675591,0.129741,287,52023,314,GALAXY
1237648720165339197,0.112374,295,51985,5,GALAXY
1237648720165404896,0.160923,295,51985,10,GALAXY
1237648720165339321,0.074128,295,51985,15,GALAXY
1237648702973345925,0.274294,295,51985,18,GALAXY
